sentence,label
只要不是8848的就可以,answer_slot
只要不是黑莓的就可以,answer_slot
只要不是newman的就可以,answer_slot
只要不是vuze的就可以,answer_slot
只要不是rich的就可以,answer_slot
只要不是hisense的就可以,answer_slot
只要不是mi的就可以,answer_slot
只要不是摄徒的就可以,answer_slot
只要不是锤子的就可以,answer_slot
只要不是c&c的就可以,answer_slot
只要不是中兴的就可以,answer_slot
只要不是守护宝的就可以,answer_slot
只要不是nikon的就可以,answer_slot
只要不是摩托罗拉的就可以,answer_slot
只要不是小米的就可以,answer_slot
只要不是萤石的就可以,answer_slot
只要不是理光的就可以,answer_slot
只要不是小辣椒的就可以,answer_slot
只要不是lenovo的就可以,answer_slot
只要不是vtech的就可以,answer_slot
只要不是nubia的就可以,answer_slot
只要不是lomography的就可以,answer_slot
只要不是brinno的就可以,answer_slot
只要不是sigma的就可以,answer_slot
只要不是oppo的就可以,answer_slot
只要不是沃尔玛的就可以,answer_slot
只要不是fujifilm的就可以,answer_slot
只要不是coolpad的就可以,answer_slot
只要不是米家的就可以,answer_slot
只要不是kodak的就可以,answer_slot
只要不是富士的就可以,answer_slot
只要不是诺基亚的就可以,answer_slot
只要不是彩友乐的就可以,answer_slot
只要不是史历克的就可以,answer_slot
只要不是zte的就可以,answer_slot
只要不是劲码的就可以,answer_slot
只要不是blackberry的就可以,answer_slot
只要不是meitu的就可以,answer_slot
只要不是olympus的就可以,answer_slot
只要不是nokia的就可以,answer_slot
只要不是caiul的就可以,answer_slot
只要不是rog的就可以,answer_slot
只要不是海信的就可以,answer_slot
只要不是boe的就可以,answer_slot
只要不是索爱的就可以,answer_slot
只要不是莱彩的就可以,answer_slot
只要不是金立的就可以,answer_slot
只要不是k-touch的就可以,answer_slot
只要不是纽曼的就可以,answer_slot
只要不是佳能的就可以,answer_slot
只要不是kingma的就可以,answer_slot
只要不是米狗的就可以,answer_slot
只要不是哈苏的就可以,answer_slot
只要不是长城的就可以,answer_slot
只要不是飞利浦的就可以,answer_slot
只要不是黑鲨的就可以,answer_slot
只要不是insta360的就可以,answer_slot
只要不是伟易达的就可以,answer_slot
只要不是sony的就可以,answer_slot
只要不是sjcam的就可以,answer_slot
只要不是drift的就可以,answer_slot
只要不是meizu的就可以,answer_slot
只要不是yi的就可以,answer_slot
只要不是华为的就可以,answer_slot
只要不是smartisan的就可以,answer_slot
只要不是leica的就可以,answer_slot
只要不是三星的就可以,answer_slot
只要不是htc的就可以,answer_slot
只要不是正狗的就可以,answer_slot
只要不是panasonic的就可以,answer_slot
只要不是changhong的就可以,answer_slot
只要不是mijia的就可以,answer_slot
入门级,answer_slot
高级,answer_slot
初级,answer_slot
中级,answer_slot
入门级入门级,answer_slot
高级中级,answer_slot
初级初级,answer_slot
中级入门级,answer_slot
只要入门级的,answer_slot
只要高级的,answer_slot
只要初级的,answer_slot
只要中级的,answer_slot
入门级或者高级的,answer_slot
高级或者中级的,answer_slot
初级或者中级的,answer_slot
中级或者中级的,answer_slot
入门级和入门级都可以,answer_slot
高级和高级都可以,answer_slot
初级和入门级都可以,answer_slot
中级和初级都可以,answer_slot
想买一台入门级的相机,answer_slot
想买一台高级的相机,answer_slot
想买一台初级的相机,answer_slot
想买一台中级的相机,answer_slot
买一台入门级或者高级的相机,answer_slot
买一台高级或者初级的相机,answer_slot
买一台初级或者高级的相机,answer_slot
买一台中级或者中级的相机,answer_slot
比较喜欢入门级的相机,answer_slot
比较喜欢高级的相机,answer_slot
比较喜欢初级的相机,answer_slot
比较喜欢中级的相机,answer_slot
比较喜欢入门级的微单,answer_slot
比较喜欢高级的微单,answer_slot
比较喜欢初级的微单,answer_slot
比较喜欢中级的微单,answer_slot
有没有入门级的,answer_slot
有没有高级的,answer_slot
有没有初级的,answer_slot
有没有中级的,answer_slot
想要入门级的,answer_slot
想要高级的,answer_slot
想要初级的,answer_slot
想要中级的,answer_slot
入门级的相机不错,answer_slot
高级的相机不错,answer_slot
初级的相机不错,answer_slot
中级的相机不错,answer_slot
推荐一台入门级的相机,answer_slot
推荐一台高级的相机,answer_slot
推荐一台初级的相机,answer_slot
推荐一台中级的相机,answer_slot
推荐一下入门级的相机,answer_slot
推荐一下高级的相机,answer_slot
推荐一下初级的相机,answer_slot
推荐一下中级的相机,answer_slot
不要入门级的就可以,answer_slot
不要高级的就可以,answer_slot
不要初级的就可以,answer_slot
不要中级的就可以,answer_slot
不要入门级的,answer_slot
不要高级的,answer_slot
不要初级的,answer_slot
不要中级的,answer_slot
除了入门级的都可以,answer_slot
除了高级的都可以,answer_slot
除了初级的都可以,answer_slot
除了中级的都可以,answer_slot
不喜欢入门级的,answer_slot
不喜欢高级的,answer_slot
不喜欢初级的,answer_slot
不喜欢中级的,answer_slot
不要入门级的,answer_slot
不要高级的,answer_slot
不要初级的,answer_slot
不要中级的,answer_slot
只要不是入门级的就可以,answer_slot
只要不是高级的就可以,answer_slot
只要不是初级的就可以,answer_slot
只要不是中级的就可以,answer_slot
中画幅,answer_slot
全画幅,answer_slot
aps-c画幅,answer_slot
只要中画幅的,answer_slot
只要全画幅的,answer_slot
只要aps-c画幅的,answer_slot
中画幅或者中画幅的,answer_slot
全画幅或者全画幅的,answer_slot
aps-c画幅或者aps-c画幅的,answer_slot
中画幅和aps-c画幅都可以,answer_slot
全画幅和中画幅都可以,answer_slot
aps-c画幅和全画幅都可以,answer_slot
想买一台中画幅的相机,answer_slot
想买一台全画幅的相机,answer_slot
想买一台aps-c画幅的相机,answer_slot
买一台中画幅或者aps-c画幅的相机,answer_slot
买一台全画幅或者aps-c画幅的相机,answer_slot
买一台aps-c画幅或者中画幅的相机,answer_slot
比较喜欢中画幅的相机,answer_slot
比较喜欢全画幅的相机,answer_slot
比较喜欢aps-c画幅的相机,answer_slot
比较喜欢中画幅的微单,answer_slot
比较喜欢全画幅的微单,answer_slot
比较喜欢aps-c画幅的微单,answer_slot
有没有中画幅的,answer_slot
有没有全画幅的,answer_slot
有没有aps-c画幅的,answer_slot
想要中画幅的,answer_slot
想要全画幅的,answer_slot
想要aps-c画幅的,answer_slot
中画幅的相机不错,answer_slot
全画幅的相机不错,answer_slot
aps-c画幅的相机不错,answer_slot
推荐一台中画幅的相机,answer_slot
推荐一台全画幅的相机,answer_slot
推荐一台aps-c画幅的相机,answer_slot
推荐一下中画幅的相机,answer_slot
推荐一下全画幅的相机,answer_slot
推荐一下aps-c画幅的相机,answer_slot
不要中画幅的就可以,answer_slot
不要全画幅的就可以,answer_slot
不要aps-c画幅的就可以,answer_slot
不要中画幅的,answer_slot
不要全画幅的,answer_slot
不要aps-c画幅的,answer_slot
除了中画幅的都可以,answer_slot
除了全画幅的都可以,answer_slot
除了aps-c画幅的都可以,answer_slot
不喜欢中画幅的,answer_slot
不喜欢全画幅的,answer_slot
不喜欢aps-c画幅的,answer_slot
不要中画幅的,answer_slot
不要全画幅的,answer_slot
不要aps-c画幅的,answer_slot
只要不是中画幅的就可以,answer_slot
只要不是全画幅的就可以,answer_slot
只要不是aps-c画幅的就可以,answer_slot
不,answer_no
不。,answer_no
不...,answer_no
不是.,answer_no
不是。,answer_no
不是这个。,answer_no
不是这个,answer_no
错了,answer_no
我不要这个,answer_no
搞错了,answer_no
不想要这个的,answer_no
更大一点的,answer_no
更小一点的,answer_no
更便宜的,answer_no
有没有更便宜的,answer_no
有没有便宜点的,answer_no
不是这个啊,answer_no
你搞错了,answer_no
。。。不是这个,answer_no
否认,answer_no
我要的不是这个,answer_no
这个不对啊,answer_no
不对,answer_no
我说的不是这个,answer_no
有没有更贵的,answer_no
更贵点的,answer_no
价格再高点,answer_no
调高点,answer_no
有没有其他的,answer_no
像素再高点,answer_no
再高点,answer_no
调高点,answer_no
太低了,answer_no
调高了,answer_no
调高了。,answer_no
调高了.,answer_no
我要的不是这个,answer_no
我要那个,answer_no
我要的不是这个牌子的,answer_no
搞错了吧。。。,answer_no
搞错了啊,answer_no
尺寸再大点,answer_no
再大点,answer_no
再小点,answer_no
我喜欢大的,answer_no
内存有更大的吗,answer_no
有更大的内存吗,answer_no
想要更大的内存,answer_no
不是这个牌子的,answer_no
不是这个内存大小,answer_no
不是这个价格,answer_no
不要这个牌子的,answer_no
不要这个像素,answer_no
不要这个尺寸,answer_no
我说的不是这个尺寸,answer_no
我想要的不是这个,answer_no
无语,answer_no
确定,answer_yes
确认,answer_yes
可以,answer_yes
没问题,answer_yes
行,answer_yes
是,answer_yes
就这个了,answer_yes
就选这个了,answer_yes
就选这个了。,answer_yes
就选这个了.,answer_yes
是的。,answer_yes
没错.,answer_yes
对..,answer_yes
好的.,answer_yes
好。,answer_yes
可以的。,answer_yes
是的,answer_yes
没错,answer_yes
对,answer_yes
好的,answer_yes
好,answer_yes
可以的,answer_yes
OK,answer_yes
Yes,answer_yes
Right,answer_yes
挺好的 就这个,answer_yes
是的是的,answer_yes
我都说了是这个了,answer_yes
是的是的,answer_yes
嗯嗯,answer_yes
嗯,answer_yes
可以,answer_yes
可以可以,answer_yes
我确定,answer_yes
我确认,answer_yes
我觉得没问题,answer_yes
ojbk,answer_yes
都行,answer_yes
行,answer_yes
行的,answer_yes
我觉得OK,answer_yes
很好,answer_yes
很不错,answer_yes
完全可以,answer_yes
这个品牌可以,answer_yes
这个可以,answer_yes
这个没问题,answer_yes
我喜欢这个,answer_yes
可以可以,answer_yes
就这个牌子了,answer_yes
就这个大小了,answer_yes
就这个尺寸了,answer_yes
就这个吧,answer_yes
就这个了。,answer_yes
就这个.,answer_yes
有哪些品牌？,ask_slot_list
有哪些品牌,ask_slot_list
相机有哪些品牌？,ask_slot_list
有哪些？,ask_slot_list
有哪些,ask_slot_list
品牌有哪些？,ask_slot_list
有哪些牌子？,ask_slot_list
有哪些牌子,ask_slot_list
有什么,ask_slot_list
哪些品牌？,ask_slot_list
哪些品牌,ask_slot_list
都有哪些,ask_slot_list
都有哪些？,ask_slot_list
有哪些呢,ask_slot_list
有哪些呢？,ask_slot_list
价格有哪些,ask_slot_list
价格有哪些？,ask_slot_list
价格有多少的,ask_slot_list
价格有多少的？,ask_slot_list
级别有哪些,ask_slot_list
级别有哪些？,ask_slot_list
有哪些级别的,ask_slot_list
有哪些级别的？,ask_slot_list
像素有哪些,ask_slot_list
像素有哪些？,ask_slot_list
画幅有哪些？,ask_slot_list
有哪些画幅？,ask_slot_list
都有什么像素的？,ask_slot_list
都有什么画幅的？,ask_slot_list
相机都有什么像素的,ask_slot_list
相机都有什么像素的？,ask_slot_list
手机有哪些牌子,ask_slot_list
手机有哪些牌子？,ask_slot_list
都有什么牌子的机子,ask_slot_list
都有什么牌子的机子？,ask_slot_list
有什么牌子的？,ask_slot_list
手机屏幕尺寸有哪些,ask_slot_list
手机屏幕尺寸有哪些？,ask_slot_list
手机都有多大的？？,ask_slot_list
都有什么规格的,ask_slot_list
都有什么规格的尺寸？,ask_slot_list
尺寸大小都有哪些,ask_slot_list
尺寸大小都有哪些？？,ask_slot_list
内存大小都有哪些？,ask_slot_list
都有哪些内存？,ask_slot_list
摄像头像素有哪些？,ask_slot_list
摄像头有哪些,ask_slot_list
运行内存都有多大的,ask_slot_list
运行内存都有多大的？,ask_slot_list
运行内存有多大的,ask_slot_list
有多大的运行内存呢,ask_slot_list
有多大的运行内存呢？,ask_slot_list
可以列举下有哪些吗,ask_slot_list
列举下哪些品牌,ask_slot_list
列举下,ask_slot_list
显示下有哪些,ask_slot_list
不,answer_no
不。,answer_no
不...,answer_no
不是.,answer_no
不是。,answer_no
不是这个。,answer_no
不是这个,answer_no
错了,answer_no
我不要这个,answer_no
搞错了,answer_no
不想要这个的,answer_no
更大一点的,answer_no
更小一点的,answer_no
更便宜的,answer_no
有没有更便宜的,answer_no
有没有便宜点的,answer_no
不是这个啊,answer_no
你搞错了,answer_no
。。。不是这个,answer_no
否认,answer_no
我要的不是这个,answer_no
这个不对啊,answer_no
不对,answer_no
我说的不是这个,answer_no
有没有更贵的,answer_no
更贵点的,answer_no
价格再高点,answer_no
调高点,answer_no
有没有其他的,answer_no
像素再高点,answer_no
再高点,answer_no
调高点,answer_no
太低了,answer_no
调高了,answer_no
调高了。,answer_no
调高了.,answer_no
我要的不是这个,answer_no
我要那个,answer_no
我要的不是这个牌子的,answer_no
搞错了吧。。。,answer_no
搞错了啊,answer_no
尺寸再大点,answer_no
再大点,answer_no
再小点,answer_no
我喜欢大的,answer_no
内存有更大的吗,answer_no
有更大的内存吗,answer_no
想要更大的内存,answer_no
不是这个牌子的,answer_no
不是这个内存大小,answer_no
不是这个价格,answer_no
不要这个牌子的,answer_no
不要这个像素,answer_no
不要这个尺寸,answer_no
我说的不是这个尺寸,answer_no
我想要的不是这个,answer_no
无语,answer_no
确定,answer_yes
确认,answer_yes
可以,answer_yes
没问题,answer_yes
行,answer_yes
是,answer_yes
就这个了,answer_yes
就选这个了,answer_yes
就选这个了。,answer_yes
就选这个了.,answer_yes
是的。,answer_yes
没错.,answer_yes
对..,answer_yes
好的.,answer_yes
好。,answer_yes
可以的。,answer_yes
是的,answer_yes
没错,answer_yes
对,answer_yes
好的,answer_yes
好,answer_yes
可以的,answer_yes
OK,answer_yes
Yes,answer_yes
Right,answer_yes
挺好的 就这个,answer_yes
是的是的,answer_yes
我都说了是这个了,answer_yes
是的是的,answer_yes
嗯嗯,answer_yes
嗯,answer_yes
可以,answer_yes
可以可以,answer_yes
我确定,answer_yes
我确认,answer_yes
我觉得没问题,answer_yes
ojbk,answer_yes
都行,answer_yes
行,answer_yes
行的,answer_yes
我觉得OK,answer_yes
很好,answer_yes
很不错,answer_yes
完全可以,answer_yes
这个品牌可以,answer_yes
这个可以,answer_yes
这个没问题,answer_yes
我喜欢这个,answer_yes
可以可以,answer_yes
就这个牌子了,answer_yes
就这个大小了,answer_yes
就这个尺寸了,answer_yes
就这个吧,answer_yes
就这个了。,answer_yes
就这个.,answer_yes
有哪些品牌？,ask_slot_list
有哪些品牌,ask_slot_list
相机有哪些品牌？,ask_slot_list
有哪些？,ask_slot_list
有哪些,ask_slot_list
品牌有哪些？,ask_slot_list
有哪些牌子？,ask_slot_list
有哪些牌子,ask_slot_list
有什么,ask_slot_list
哪些品牌？,ask_slot_list
哪些品牌,ask_slot_list
都有哪些,ask_slot_list
都有哪些？,ask_slot_list
有哪些呢,ask_slot_list
有哪些呢？,ask_slot_list
价格有哪些,ask_slot_list
价格有哪些？,ask_slot_list
价格有多少的,ask_slot_list
价格有多少的？,ask_slot_list
级别有哪些,ask_slot_list
级别有哪些？,ask_slot_list
有哪些级别的,ask_slot_list
有哪些级别的？,ask_slot_list
像素有哪些,ask_slot_list
像素有哪些？,ask_slot_list
画幅有哪些？,ask_slot_list
有哪些画幅？,ask_slot_list
都有什么像素的？,ask_slot_list
都有什么画幅的？,ask_slot_list
相机都有什么像素的,ask_slot_list
相机都有什么像素的？,ask_slot_list
手机有哪些牌子,ask_slot_list
手机有哪些牌子？,ask_slot_list
都有什么牌子的机子,ask_slot_list
都有什么牌子的机子？,ask_slot_list
有什么牌子的？,ask_slot_list
手机屏幕尺寸有哪些,ask_slot_list
手机屏幕尺寸有哪些？,ask_slot_list
手机都有多大的？？,ask_slot_list
都有什么规格的,ask_slot_list
都有什么规格的尺寸？,ask_slot_list
尺寸大小都有哪些,ask_slot_list
尺寸大小都有哪些？？,ask_slot_list
内存大小都有哪些？,ask_slot_list
都有哪些内存？,ask_slot_list
摄像头像素有哪些？,ask_slot_list
摄像头有哪些,ask_slot_list
运行内存都有多大的,ask_slot_list
运行内存都有多大的？,ask_slot_list
运行内存有多大的,ask_slot_list
有多大的运行内存呢,ask_slot_list
有多大的运行内存呢？,ask_slot_list
可以列举下有哪些吗,ask_slot_list
列举下哪些品牌,ask_slot_list
列举下,ask_slot_list
显示下有哪些,ask_slot_list
不,answer_no
不。,answer_no
不...,answer_no
不是.,answer_no
不是。,answer_no
不是这个。,answer_no
不是这个,answer_no
错了,answer_no
我不要这个,answer_no
搞错了,answer_no
不想要这个的,answer_no
更大一点的,answer_no
更小一点的,answer_no
更便宜的,answer_no
有没有更便宜的,answer_no
有没有便宜点的,answer_no
不是这个啊,answer_no
你搞错了,answer_no
。。。不是这个,answer_no
否认,answer_no
我要的不是这个,answer_no
这个不对啊,answer_no
不对,answer_no
我说的不是这个,answer_no
有没有更贵的,answer_no
更贵点的,answer_no
价格再高点,answer_no
调高点,answer_no
有没有其他的,answer_no
像素再高点,answer_no
再高点,answer_no
调高点,answer_no
太低了,answer_no
调高了,answer_no
调高了。,answer_no
调高了.,answer_no
我要的不是这个,answer_no
我要那个,answer_no
我要的不是这个牌子的,answer_no
搞错了吧。。。,answer_no
搞错了啊,answer_no
尺寸再大点,answer_no
再大点,answer_no
再小点,answer_no
我喜欢大的,answer_no
内存有更大的吗,answer_no
有更大的内存吗,answer_no
想要更大的内存,answer_no
不是这个牌子的,answer_no
不是这个内存大小,answer_no
不是这个价格,answer_no
不要这个牌子的,answer_no
不要这个像素,answer_no
不要这个尺寸,answer_no
我说的不是这个尺寸,answer_no
我想要的不是这个,answer_no
无语,answer_no
确定,answer_yes
确认,answer_yes
可以,answer_yes
没问题,answer_yes
行,answer_yes
是,answer_yes
就这个了,answer_yes
就选这个了,answer_yes
就选这个了。,answer_yes
就选这个了.,answer_yes
是的。,answer_yes
没错.,answer_yes
对..,answer_yes
好的.,answer_yes
好。,answer_yes
可以的。,answer_yes
是的,answer_yes
没错,answer_yes
对,answer_yes
好的,answer_yes
好,answer_yes
可以的,answer_yes
OK,answer_yes
Yes,answer_yes
Right,answer_yes
挺好的 就这个,answer_yes
是的是的,answer_yes
我都说了是这个了,answer_yes
是的是的,answer_yes
嗯嗯,answer_yes
嗯,answer_yes
可以,answer_yes
可以可以,answer_yes
我确定,answer_yes
我确认,answer_yes
我觉得没问题,answer_yes
ojbk,answer_yes
都行,answer_yes
行,answer_yes
行的,answer_yes
我觉得OK,answer_yes
很好,answer_yes
很不错,answer_yes
完全可以,answer_yes
这个品牌可以,answer_yes
这个可以,answer_yes
这个没问题,answer_yes
我喜欢这个,answer_yes
可以可以,answer_yes
就这个牌子了,answer_yes
就这个大小了,answer_yes
就这个尺寸了,answer_yes
就这个吧,answer_yes
就这个了。,answer_yes
就这个.,answer_yes
有哪些品牌？,ask_slot_list
有哪些品牌,ask_slot_list
相机有哪些品牌？,ask_slot_list
有哪些？,ask_slot_list
有哪些,ask_slot_list
品牌有哪些？,ask_slot_list
有哪些牌子？,ask_slot_list
有哪些牌子,ask_slot_list
有什么,ask_slot_list
哪些品牌？,ask_slot_list
哪些品牌,ask_slot_list
都有哪些,ask_slot_list
都有哪些？,ask_slot_list
有哪些呢,ask_slot_list
有哪些呢？,ask_slot_list
价格有哪些,ask_slot_list
价格有哪些？,ask_slot_list
价格有多少的,ask_slot_list
价格有多少的？,ask_slot_list
级别有哪些,ask_slot_list
级别有哪些？,ask_slot_list
有哪些级别的,ask_slot_list
有哪些级别的？,ask_slot_list
像素有哪些,ask_slot_list
像素有哪些？,ask_slot_list
画幅有哪些？,ask_slot_list
有哪些画幅？,ask_slot_list
都有什么像素的？,ask_slot_list
都有什么画幅的？,ask_slot_list
相机都有什么像素的,ask_slot_list
相机都有什么像素的？,ask_slot_list
手机有哪些牌子,ask_slot_list
手机有哪些牌子？,ask_slot_list
都有什么牌子的机子,ask_slot_list
都有什么牌子的机子？,ask_slot_list
有什么牌子的？,ask_slot_list
手机屏幕尺寸有哪些,ask_slot_list
手机屏幕尺寸有哪些？,ask_slot_list
手机都有多大的？？,ask_slot_list
都有什么规格的,ask_slot_list
都有什么规格的尺寸？,ask_slot_list
尺寸大小都有哪些,ask_slot_list
尺寸大小都有哪些？？,ask_slot_list
内存大小都有哪些？,ask_slot_list
都有哪些内存？,ask_slot_list
摄像头像素有哪些？,ask_slot_list
摄像头有哪些,ask_slot_list
运行内存都有多大的,ask_slot_list
运行内存都有多大的？,ask_slot_list
运行内存有多大的,ask_slot_list
有多大的运行内存呢,ask_slot_list
有多大的运行内存呢？,ask_slot_list
可以列举下有哪些吗,ask_slot_list
列举下哪些品牌,ask_slot_list
列举下,ask_slot_list
显示下有哪些,ask_slot_list
不,answer_no
不。,answer_no
不...,answer_no
不是.,answer_no
不是。,answer_no
不是这个。,answer_no
不是这个,answer_no
错了,answer_no
我不要这个,answer_no
搞错了,answer_no
不想要这个的,answer_no
更大一点的,answer_no
更小一点的,answer_no
更便宜的,answer_no
有没有更便宜的,answer_no
有没有便宜点的,answer_no
不是这个啊,answer_no
你搞错了,answer_no
。。。不是这个,answer_no
否认,answer_no
我要的不是这个,answer_no
这个不对啊,answer_no
不对,answer_no
我说的不是这个,answer_no
有没有更贵的,answer_no
更贵点的,answer_no
价格再高点,answer_no
调高点,answer_no
有没有其他的,answer_no
像素再高点,answer_no
再高点,answer_no
调高点,answer_no
太低了,answer_no
调高了,answer_no
调高了。,answer_no
调高了.,answer_no
我要的不是这个,answer_no
我要那个,answer_no
我要的不是这个牌子的,answer_no
搞错了吧。。。,answer_no
搞错了啊,answer_no
尺寸再大点,answer_no
再大点,answer_no
再小点,answer_no
我喜欢大的,answer_no
内存有更大的吗,answer_no
有更大的内存吗,answer_no
想要更大的内存,answer_no
不是这个牌子的,answer_no
不是这个内存大小,answer_no
不是这个价格,answer_no
不要这个牌子的,answer_no
不要这个像素,answer_no
不要这个尺寸,answer_no
我说的不是这个尺寸,answer_no
我想要的不是这个,answer_no
无语,answer_no
确定,answer_yes
确认,answer_yes
可以,answer_yes
没问题,answer_yes
行,answer_yes
是,answer_yes
就这个了,answer_yes
就选这个了,answer_yes
就选这个了。,answer_yes
就选这个了.,answer_yes
是的。,answer_yes
没错.,answer_yes
对..,answer_yes
好的.,answer_yes
好。,answer_yes
可以的。,answer_yes
是的,answer_yes
没错,answer_yes
对,answer_yes
好的,answer_yes
好,answer_yes
可以的,answer_yes
OK,answer_yes
Yes,answer_yes
Right,answer_yes
挺好的 就这个,answer_yes
是的是的,answer_yes
我都说了是这个了,answer_yes
是的是的,answer_yes
嗯嗯,answer_yes
嗯,answer_yes
可以,answer_yes
可以可以,answer_yes
我确定,answer_yes
我确认,answer_yes
我觉得没问题,answer_yes
ojbk,answer_yes
都行,answer_yes
行,answer_yes
行的,answer_yes
我觉得OK,answer_yes
很好,answer_yes
很不错,answer_yes
完全可以,answer_yes
这个品牌可以,answer_yes
这个可以,answer_yes
这个没问题,answer_yes
我喜欢这个,answer_yes
可以可以,answer_yes
就这个牌子了,answer_yes
就这个大小了,answer_yes
就这个尺寸了,answer_yes
就这个吧,answer_yes
就这个了。,answer_yes
就这个.,answer_yes
有哪些品牌？,ask_slot_list
有哪些品牌,ask_slot_list
相机有哪些品牌？,ask_slot_list
有哪些？,ask_slot_list
有哪些,ask_slot_list
品牌有哪些？,ask_slot_list
有哪些牌子？,ask_slot_list
有哪些牌子,ask_slot_list
有什么,ask_slot_list
哪些品牌？,ask_slot_list
哪些品牌,ask_slot_list
都有哪些,ask_slot_list
都有哪些？,ask_slot_list
有哪些呢,ask_slot_list
有哪些呢？,ask_slot_list
价格有哪些,ask_slot_list
价格有哪些？,ask_slot_list
价格有多少的,ask_slot_list
价格有多少的？,ask_slot_list
级别有哪些,ask_slot_list
级别有哪些？,ask_slot_list
有哪些级别的,ask_slot_list
有哪些级别的？,ask_slot_list
像素有哪些,ask_slot_list
像素有哪些？,ask_slot_list
画幅有哪些？,ask_slot_list
有哪些画幅？,ask_slot_list
都有什么像素的？,ask_slot_list
都有什么画幅的？,ask_slot_list
相机都有什么像素的,ask_slot_list
相机都有什么像素的？,ask_slot_list
手机有哪些牌子,ask_slot_list
手机有哪些牌子？,ask_slot_list
都有什么牌子的机子,ask_slot_list
都有什么牌子的机子？,ask_slot_list
有什么牌子的？,ask_slot_list
手机屏幕尺寸有哪些,ask_slot_list
手机屏幕尺寸有哪些？,ask_slot_list
手机都有多大的？？,ask_slot_list
都有什么规格的,ask_slot_list
都有什么规格的尺寸？,ask_slot_list
尺寸大小都有哪些,ask_slot_list
尺寸大小都有哪些？？,ask_slot_list
内存大小都有哪些？,ask_slot_list
都有哪些内存？,ask_slot_list
摄像头像素有哪些？,ask_slot_list
摄像头有哪些,ask_slot_list
运行内存都有多大的,ask_slot_list
运行内存都有多大的？,ask_slot_list
运行内存有多大的,ask_slot_list
有多大的运行内存呢,ask_slot_list
有多大的运行内存呢？,ask_slot_list
可以列举下有哪些吗,ask_slot_list
列举下哪些品牌,ask_slot_list
列举下,ask_slot_list
显示下有哪些,ask_slot_list
不,answer_no
不。,answer_no
不...,answer_no
不是.,answer_no
不是。,answer_no
不是这个。,answer_no
不是这个,answer_no
错了,answer_no
我不要这个,answer_no
搞错了,answer_no
不想要这个的,answer_no
更大一点的,answer_no
更小一点的,answer_no
更便宜的,answer_no
有没有更便宜的,answer_no
有没有便宜点的,answer_no
不是这个啊,answer_no
你搞错了,answer_no
。。。不是这个,answer_no
否认,answer_no
我要的不是这个,answer_no
这个不对啊,answer_no
不对,answer_no
我说的不是这个,answer_no
有没有更贵的,answer_no
更贵点的,answer_no
价格再高点,answer_no
调高点,answer_no
有没有其他的,answer_no
像素再高点,answer_no
再高点,answer_no
调高点,answer_no
太低了,answer_no
调高了,answer_no
调高了。,answer_no
调高了.,answer_no
我要的不是这个,answer_no
我要那个,answer_no
我要的不是这个牌子的,answer_no
搞错了吧。。。,answer_no
搞错了啊,answer_no
尺寸再大点,answer_no
再大点,answer_no
再小点,answer_no
我喜欢大的,answer_no
内存有更大的吗,answer_no
有更大的内存吗,answer_no
想要更大的内存,answer_no
不是这个牌子的,answer_no
不是这个内存大小,answer_no
不是这个价格,answer_no
不要这个牌子的,answer_no
不要这个像素,answer_no
不要这个尺寸,answer_no
我说的不是这个尺寸,answer_no
我想要的不是这个,answer_no
无语,answer_no
确定,answer_yes
确认,answer_yes
可以,answer_yes
没问题,answer_yes
行,answer_yes
是,answer_yes
就这个了,answer_yes
就选这个了,answer_yes
就选这个了。,answer_yes
就选这个了.,answer_yes
是的。,answer_yes
没错.,answer_yes
对..,answer_yes
好的.,answer_yes
好。,answer_yes
可以的。,answer_yes
是的,answer_yes
没错,answer_yes
对,answer_yes
好的,answer_yes
好,answer_yes
可以的,answer_yes
OK,answer_yes
Yes,answer_yes
Right,answer_yes
挺好的 就这个,answer_yes
是的是的,answer_yes
我都说了是这个了,answer_yes
是的是的,answer_yes
嗯嗯,answer_yes
嗯,answer_yes
可以,answer_yes
可以可以,answer_yes
我确定,answer_yes
我确认,answer_yes
我觉得没问题,answer_yes
ojbk,answer_yes
都行,answer_yes
行,answer_yes
行的,answer_yes
我觉得OK,answer_yes
很好,answer_yes
很不错,answer_yes
完全可以,answer_yes
这个品牌可以,answer_yes
这个可以,answer_yes
这个没问题,answer_yes
我喜欢这个,answer_yes
可以可以,answer_yes
就这个牌子了,answer_yes
就这个大小了,answer_yes
就这个尺寸了,answer_yes
就这个吧,answer_yes
就这个了。,answer_yes
就这个.,answer_yes
有哪些品牌？,ask_slot_list
有哪些品牌,ask_slot_list
相机有哪些品牌？,ask_slot_list
有哪些？,ask_slot_list
有哪些,ask_slot_list
品牌有哪些？,ask_slot_list
有哪些牌子？,ask_slot_list
有哪些牌子,ask_slot_list
有什么,ask_slot_list
哪些品牌？,ask_slot_list
哪些品牌,ask_slot_list
都有哪些,ask_slot_list
都有哪些？,ask_slot_list
有哪些呢,ask_slot_list
有哪些呢？,ask_slot_list
价格有哪些,ask_slot_list
价格有哪些？,ask_slot_list
价格有多少的,ask_slot_list
价格有多少的？,ask_slot_list
级别有哪些,ask_slot_list
级别有哪些？,ask_slot_list
有哪些级别的,ask_slot_list
有哪些级别的？,ask_slot_list
像素有哪些,ask_slot_list
像素有哪些？,ask_slot_list
画幅有哪些？,ask_slot_list
