productId,url,name,brand,memory,disk,cpu,gpu,price
12338747281,https://item.jd.com/12338747281.html,戴尔（DELL） 笔记本灵越燃7000II二代8代酷睿i7高清独显轻薄微边框手提游戏笔记本电脑 i7-8550u IPS屏 粉色 16G内存NVMe512G固态+1T机械 定制, 戴尔（DELL）,16G,512G+1T,,,8399.0
13511211373,https://item.jd.com/13511211373.html,ThinkPad 联想 T480系列14英寸商务轻薄手提笔记本电脑i5-8250u 8G内存 128G+500GB双硬盘@1SCD 2G独显 Win10, ThinkPad,8G,128G+500G,,,8499.0
28066695856,https://item.jd.com/28066695856.html,联想IdeaPad330c-15 八代酷睿I5/I7性能笔记本电脑轻薄本商务办公本小新潮5000升级 定制I7-8550U 8G 1T+128G双硬盘 2G独显 新款 黑色, 联想（Lenovo）,8G,128G+1T,,,5199.0
33604895113,https://item.jd.com/33604895113.html,华为（HUAWEI） 笔记本MateBook D 超轻薄15.6英寸商务办公手提电脑王者荣耀游戏本 2018定制版 银i5 8G+128+500+独显 豪华礼包套餐, 华为（HUAWEI）,8G,128G+500G,,MX150,5288.0
25532934273,https://item.jd.com/25532934273.html,联想笔记本电脑IdeaPad320 英特尔轻薄本联想小新固态超极本办公手提本 天逸310升级 15.6英寸N4200 8G 1T+120G豪华版 高清屏 Win10 送Office, 联想（Lenovo）,8G,,,,3580.0
12035100890,https://item.jd.com/12035100890.html,戴尔（DELL） 轻薄超级本 XPS15-9570 窄边框超薄办公商务游戏笔记本电脑 银色 i9 32G 1T固态 4G独显 4K触控屏, 戴尔（DELL）,32G,1T,,GTX 1050 ti,24999.0
30472968780,https://item.jd.com/30472968780.html,戴尔（DELL） XPS15-9570-1845/1945T 15.6英寸超轻薄窄边框笔记本电脑 GTX1050Ti 4G独显 银色 i9-8950HK 32G 1T固态4K触屏标配, 戴尔（DELL）,32G,,,GTX 1050 ti,24999.0
10614132891,https://item.jd.com/10614132891.html,惠普（HP） 暗影精灵4 Plus17.3/15.6英寸游戏笔记本144Hz六核八代i7 8G独显 32G内存256G固态+1T机械电竟定制版 17.3英寸GTX1070 144HZ电竞屏, 惠普（HP）,32G,1T,,NVIDIA GTX1070,12499.0
15313828262,https://item.jd.com/15313828262.html,雷蛇（RAZER） RZ09-0195灵刃17款轻薄游戏本14.0英寸i7独显吃鸡笔记本电脑 i7-7700HQ 16G 256G PCIE固态 GTX1060 6G独显 1.79cm轻薄, 雷蛇（Razer）,16G,256G固态,,,11999.0
19137605361,https://item.jd.com/19137605361.html,惠普（HP） 星系列 畅游人Pavilion x360 14英寸轻薄便携翻转触控屏指纹识别笔记本电脑 定制 八代i7 16G 256G+2TB 4G独显 MX130 指纹 FHD高清触控屏 翻转背光变, 惠普（HP）,16G,,,,8399.0
10618027249,https://item.jd.com/10618027249.html,惠普（HP） 15.6英寸光影精灵/暗影精灵4 游戏笔记本电脑 8G独显 标压六核i7-8750H 16G内存128固态+1T机械 升级版 1070MAX-Q 窄边框 IPS 四彩背光键盘, 惠普（HP）,16G,128G+1T,,NVIDIA GTX1070,10699.0
16903751175,https://item.jd.com/16903751175.html,联想笔记本ThinkPad E580（20KSA017CD）15.6英寸商务办公轻薄笔记本电脑i5 【升级】8G内存128G固态+1TB机械双硬盘, ThinkPad,8G,128G+1T,,,5699.0
18727126353,https://item.jd.com/18727126353.html,联想超薄本IdeaPad320S 14英寸全高清屏笔记本电脑酷睿i5轻薄本学生办公超极本独显游戏本 i5-7200U 8G 1T+128G 2G 定制, 联想（Lenovo）,8G,128G+1T,,,4999.0
28437787025,https://item.jd.com/28437787025.html,华为（HUAWEI） 荣耀MagicBook i5/i714英寸超轻薄窄边框办公手提笔记本电脑 冰河银 i5 8+256G MX150, 华为（HUAWEI）,8G,512G固态,,MX150,4999.0
30290780150,https://item.jd.com/30290780150.html,小米（MI） 笔记本 Air 13.3英寸全金属超轻薄商务办公手提电脑 银︱i5-8250 8G 256G固态 独显, 小米（MI）,8G,256G固态,,MX150,4999.0
28108505947,https://item.jd.com/28108505947.html,华硕（ASUS） 思聪本E203NA 11.6英寸多彩轻薄便携笔记本电脑 双核处理器/128G固态硬盘/白色 官方标配, 华硕（ASUS）,4G,128G固态,,,2499.0
31754757515,https://item.jd.com/31754757515.html,小米（MI） 笔记本Air 13.3英寸全金属轻薄便携学生游戏商务办公 窄边框笔记本电脑 指纹识别 银色 【标配2】8代i5 8G 256G 2G独显, 小米（MI）,8G,256G固态,,,4999.0
21235096379,https://item.jd.com/21235096379.html,苹果（Apple） MacBook Pro13.3英寸 2018新款/2017款苹果笔记本电脑 17款银色/256G/带Bar/MPXX2CH/A, 苹果（Apple）,8G,256G固态,,,12488.0
31754757518,https://item.jd.com/31754757518.html,小米（MI） 笔记本Air 13.3英寸全金属轻薄便携学生游戏商务办公 窄边框笔记本电脑 指纹识别 深空灰 【标配2】8代i5 8G 256G 2G独显, 小米（MI）,8G,256G固态,,,4999.0
10726466345,https://item.jd.com/10726466345.html,戴尔（DELL） 灵越3476 14E-8525 14英寸八代四核商务办公独显笔记本电脑 黑色 i5-8250U 8G/128G固态+1T 定制, 戴尔（DELL）,8G,128G+1T,,,4499.0
14570936061,https://item.jd.com/14570936061.html, 联想IdeaPad320C 15.6英寸酷睿i7超薄本轻薄便携家用商务办公手提超极本游戏笔记本电脑 黑色 定制五:i7-7500U/8G/1T+240G, 联想（Lenovo）,8G,256G+1T,,,5299.0
29019352148,https://item.jd.com/29019352148.html,ThinkPad 联想R480 14英寸四核轻薄便携商务办公笔记本电脑 升级:i7 8G 内存 256G+1TB@0BCD, ThinkPad,8G,256G+1T,,,7799.0
25748453758,https://item.jd.com/25748453758.html,联想（Lenovo） 昭阳E42-80 14.0英寸商用笔记本电脑支持win7 带光驱 定制i7 8G 1T+256G固态 改win7 R5-2G独显, 联想（Lenovo）,8G,256G+1T,,,6599.0
13121787485,https://item.jd.com/13121787485.html,华硕（ASUS） 笔记本电脑K456/A480U 14英寸i3双核轻薄上网本手提商用办公电脑 金i3/4G/500G/128G固态定制, 华硕（ASUS）,4G,128G+500G,,,3599.0
32709982105,https://item.jd.com/32709982105.html,联想（Lenovo） 超薄笔记本IdeaPad330酷睿i3-7020电脑便携学生本15.6英寸 标配i3-7020/4G内存1T硬盘+128G固态, 联想（Lenovo）,4G,1T,,,3599.0
28508571177,https://item.jd.com/28508571177.html,联想（Lenovo） B41-35 14.0英寸商用便携笔记本电脑Win7 带光驱 定制四核A8-7410 8G 500G 独显2G, 联想（Lenovo）,8G,500G,,,3099.0
30325359844,https://item.jd.com/30325359844.html,联想小新潮7000 14英寸新8代酷睿I5 超薄笔记本电脑 超薄本 轻薄本 超级本air13升级 标配I7-8550U 8G 1TB+128G固态 2G独显 Win10 银色, 联想（Lenovo）,8G,128G+1T,,,6199.0
19983851759,https://item.jd.com/19983851759.html,戴尔（DELL） 灵越5570 燃5000 15.6英寸独显轻薄超极本商务办公学生游戏笔记本电脑 1525炫酷银 8代i5-8250U 2G独显 8G内存 256G NVME固态+1T 定制版, 戴尔（DELL）,8G,256G+1T,,,4999.0
31824475924,https://item.jd.com/31824475924.html,, 微软（Microsoft）,16G,1T,,,24688.0
28328540158,https://item.jd.com/28328540158.html,惠普（HP） 小欧HP cr0000TX/cr0001T17.3英寸大屏轻薄 游戏笔记本电脑 i7 8G 1T+128G 4G独显 标配 FHD IPS 预装Office2016, 惠普（HP）,8G,128G+1T,,其它,6199.0
17029504844,https://item.jd.com/17029504844.html,戴尔（DELL） 笔记本灵越燃7000II二代 15.6英寸8代四核i7轻薄手提笔记本电脑 i7-8550u 银色 16G内存NVMe512G固态+1T机械定制, 戴尔（DELL）,16G,,,,8299.0
31557422685,https://item.jd.com/31557422685.html,戴尔（DELL） Latitude 5490/5491 14英寸商务商用办公笔记本电脑 I5-8250U/8G/256固态/ 普分定制 三年保修, 戴尔（DELL）,8G,256G固态,,,6199.0
11375920462,https://item.jd.com/11375920462.html,联想ThinkPad E480轻薄笔记本 14英寸窄边框学生商务办公笔记本手提电脑2018款 【高速款】4G内存 256G固态硬盘@3WCD, ThinkPad,4G,256G固态,,,4099.0
14282814313,https://item.jd.com/14282814313.html, 华硕（ASUS）笔记本电脑超薄顽石畅玩Y5000轻薄15.6英寸学生游戏办公手提上网本 星空灰 i5-8250U/4G/1T/MX110-2G独显, 华硕（ASUS）,4G,1T,,,3999.0
20355511058,https://item.jd.com/20355511058.html,戴尔（DELL）灵越5370-1505/1605 13.3英寸金属超极本商务办公学生轻薄笔记本电脑 帅气银 i5-8250U 集成显卡 4GB内存 128G固态硬盘 标配版, 戴尔（DELL）,4G,128G固态,,,4199.0
30691510643,https://item.jd.com/30691510643.html,戴尔（DELL） 5570燃5000 高清大屏15.6英寸轻薄游戏笔记本手提商务电脑灵越独显学生 不凡银 i5-8250U/15.6英寸FHD屏 改配疾速版 4G/128G固态/2G独显, 戴尔（DELL）,4G,128G固态,,,4299.0
4771228,https://item.jd.com/4771228.html,微软Surface Book, 微软（Microsoft）,,,,,24588.0
29314141974,https://item.jd.com/29314141974.html,华硕（ASUS） 轻薄本灵耀S2代 14英寸 金属时尚窄边框IPS商务办公学生游戏手提笔记本电脑 i5/8G/2G独显/256G固态/冰钻金, 华硕（ASUS）,8G,128G+1T,,,4999.0
33360662658,https://item.jd.com/33360662658.html,ThinkPad 联想 P71专业移动工作站17.3英寸笔记本电脑i7-7700HQ 32G内存 512G固态 6G独显@0ECD定制 背光键盘 3年质保 Win10, ThinkPad,32G,512G固态,,,24499.0
22772060033,https://item.jd.com/22772060033.html,戴尔（DELL） XPS12-9250 12.5英寸平板电脑二合一轻薄触控手写翻转笔记本电脑 4305T 酷睿M3-6Y30 FHD 黑色 4GB内存 256GB固态 WIN10 定制版本, 戴尔（DELL）,4G,256G固态,,,4899.0
27116411199,https://item.jd.com/27116411199.html,戴尔（DELL） 灵越5370 13.3英寸8代酷睿四核超极本商务办公轻薄笔记本电脑 金属便携手提本 i5-8250U 2G独显 女神粉 4G内存 256G固态 定制版, 戴尔（DELL）,4G,256G固态,,,4899.0
32253114462,https://item.jd.com/32253114462.html,联想（Lenovo） V530S 14英寸轻薄窄边框笔记本电脑 商用办公影音娱乐本 四核芯八代酷睿 i5-8250U 4G 128G固态 2G独显 Win10H 星空灰, 联想（Lenovo）,4G,128G固态,,,4899.0
10948775582,https://item.jd.com/10948775582.html,, 戴尔（DELL）,8G,1T,,,3499.0
11279316210,https://item.jd.com/11279316210.html,戴尔（DELL） 灵越3000系列 3476 14英寸多配置商务家用便携笔记本电脑 3476 i5/7200U/2G独显 8G内存 500G机械硬盘 定制版, 戴尔（DELL）,8G,500G,,,3699.0
11880510867,https://item.jd.com/11880510867.html,【速发】小米（MI）Air12.5英寸笔记本电脑 金属超轻薄便携学习游戏办公本 手提电脑全高清屏 小米笔记本银色-官方标配 【13.3指纹版】i5-8G-256G-2G独显, 小米（MI）,8G,256G固态,,,4899.0
25154921891,https://item.jd.com/25154921891.html,ThinkPad 联想 P52s（06CD） 15.6英寸移动图形工作站笔记本电脑 8GB内存+128G固态+1T机械【定制A】 指纹识别 Quadro P500专业制图显卡, ThinkPad,8G,128G+1T,,,12199.0
25870902431,https://item.jd.com/25870902431.html,戴尔（DELL） Latitude 5490 14英寸8代处理器商用笔记本电脑5480升级 I5-8250U 8G 256固态 定制, 戴尔（DELL）,8G,256G固态,,,6099.0
31599059522,https://item.jd.com/31599059522.html,惠普（HP） 官方旗舰店博锐envy13/15 x360翻转金属超极本轻薄超薄手提商务笔记本电脑游戏 15英寸i5-8265U/8/256G/独显4G, 惠普（HP）,8G,256G固态,,,6799.0
31248792772,https://item.jd.com/31248792772.html,华硕（ASUS） 灵耀 笔记本电脑S4000/S4100VN超轻薄窄边框商务办公游戏便携男女学生款 配置五i5-8250U/8G/256G/2G, 华硕（ASUS）,8G,128G+1T,,,4799.0
33687471871,https://item.jd.com/33687471871.html,小米（MI）笔记本Air12.5/13.3英寸全固态指纹金属超薄便携商务办公超级本 【13.3】i5八代 8G+256G 独显 灰色, 小米（MI）,8G,256G固态,,,4879.0
12679513519,https://item.jd.com/12679513519.html,微软（Microsoft）Surface Pro4, 微软（Microsoft）,,,,,8038.0
26003878347,https://item.jd.com/26003878347.html,联想ThinkPad P52S设计本 15.6英寸FHD轻薄移动图形处理工作站笔记本电脑四核i7 06CD）四核 超频4.0GHz FHD屏 32G内存 512G固态+2TB固态双硬盘, ThinkPad,32G,,,,23299.0
10537890708,https://item.jd.com/10537890708.html,, ThinkPad,8G,128G+500G,,,8199.0
25878247096,https://item.jd.com/25878247096.html,华硕（ASUS） 灵耀笔记本S5100UN 15.6英寸i7四核超窄边框轻薄手提电脑 金属金I7-8550U/MX150-2G独显 16G内存+512G固态+1TB硬盘定制, 华硕（ASUS）,16G,512G+1T,,MX150,8099.0
29202080924,https://item.jd.com/29202080924.html,戴尔（DELL）游匣g3 3579 15.6英寸IPS高清屏i7六核心游戏本轻薄固态笔记本电脑4G独 i7-8750H GTX1060-6G独显 标配8G内存/128GPci-E+1TB, 戴尔（DELL）,8G,128G+1T,,,8099.0
28700063261,https://item.jd.com/28700063261.html,【超性价比】联想笔记本电脑 超薄本14英寸超便携轻薄本 手提电脑商用本上网本学生本 黑色定制【8G 128G固态】 W10, 联想（Lenovo）,8G,128G固态,,,2699.0
13886852042,https://item.jd.com/13886852042.html,华为（HUAWEI） 华为MateBook E 12英寸PC平板电脑二合一 轻薄商务办公笔记本电脑 i5 8G 128G香槟金/棕色键盘 官方标配（含扩展坞）+Type-C转网卡适配器, 华为（HUAWEI）,,,,,6068.0
25969124936,https://item.jd.com/25969124936.html,华为（HUAWEI） MateBook D 15.6英寸轻薄微边笔记本电脑商务超薄本娱乐游戏设计本 标配版｜银色i7八代+8G+128G固态+1T 2G独显, 华为（HUAWEI）,8G,128G+1T,,MX150,6488.0
29883624096,https://item.jd.com/29883624096.html,惠普（HP） 小欧 HP 14英寸轻薄便携校园学生手提笔记本电脑14Q-CS 星空银 i5 8250U 8G 128G 2G独显定制, 惠普（HP）,8G,128G固态,,,4099.0
5901368,https://item.jd.com/5901368.html,VAIOVJS132C0611S, VAIO,8G,512G固态,,英特尔核芯显卡 HD 620,12988.0
10149969597,https://item.jd.com/10149969597.html,SAMSUNG 三星 900X5L-K01 15英寸 Notebook9商务超薄笔记本电脑 轻薄本 官方标配, SAMSUNG,8G,256G固态,,其它,8188.0
32771198259,https://item.jd.com/32771198259.html,, 联想（Lenovo）,8G,128G+500G,,,3449.0
26013417350,https://item.jd.com/26013417350.html, 联想ThinkPad E580 15.6英寸大屏轻薄商务办公学习手提笔记本电脑7代/8代i5 17CD (7代i5 黑色 RX550 2G独显) 【定制E】8G内存 1TB机械硬盘 W10, ThinkPad,8G,1T,,,5199.0
26249993075,https://item.jd.com/26249993075.html,惠普（HP） 畅游人 星系列15.6英寸超薄笔记本电脑 四核2G独显游戏家用办公便携超级本 静谧银 i5-8250U MX150 2G独显 套餐① 8G内存/500G硬盘, 惠普（HP）,4G,128G固态,,MX150,5099.0
11406641827,https://item.jd.com/11406641827.html,惠普（HP） 薄锐系列 13.3英寸超轻薄金属笔记本电脑 ENVY13-AH 1002TU（i5-8265U 8G 360G银色 SSD UMA 窄边框IPS FHD Win10）, 惠普（HP）,8G,,,,6099.0
33380268948,https://item.jd.com/33380268948.html,华为（HUAWEI） 笔记本 MateBook X 13英寸轻薄Win10电脑2K屏指纹金属超极本 (深空灰)i5 8+256G+原装扩展坞, 华为（HUAWEI）,8G,256G固态,,,6888.0
26251497381,https://item.jd.com/26251497381.html,联想小新潮7000 2018新款15.6英寸酷睿八代笔记本电脑超薄本轻薄游戏本窄边框办公本学生超极本 i5-8250U 12G 2T+128G 银 定制 R535 2G独显 正版WIN10系统, 联想（Lenovo）,其他,,,,6149.0
31345694112,https://item.jd.com/31345694112.html,联想ThinkPad P71 17.3英寸移动图形工作站笔记本 I7-7700HQ 16G 256G+1T 0ECD@Quadro P3000专业级显卡, ThinkPad,16G,256G+1T,,其它,23999.0
12110236314,https://item.jd.com/12110236314.html,, ThinkPad,8G,128G+1T,,MX150,11999.0
19033122907,https://item.jd.com/19033122907.html,, ThinkPad,8G,256G+1T,,,7999.0
10051460177,https://item.jd.com/10051460177.html,联想ThinkPad X280轻薄笔记本 12.5英寸高档商务办公笔记本电脑2018款 经典黑色 1WCD@i3 7020u 8G 256GSSD, ThinkPad,8G,256G固态,,,5999.0
10833656991,https://item.jd.com/10833656991.html,联想（Lenovo） 拯救者Y700 15.6英寸轻薄吃鸡游戏本四核i7标压固态手提笔记本电脑高清屏 定制 I7-6700HQ 8G 1T+128G固态 GTX960M 4GDDR5独显 背光键盘, 联想（Lenovo）,8G,128G+1T,,,5999.0
11665902008,https://item.jd.com/11665902008.html,惠普（HP） 光影精灵4代Pro 暗影精灵4 15.6英寸4G独显游戏笔记本电脑四核I5-8300H 标准版光影4代 8G内存128固态+1T机械 GTX1050TI4G 显卡 窄边框 IPS屏, 惠普（HP）,8G,256G+1T,,GTX 1050 ti,5999.0
12274924222,https://item.jd.com/12274924222.html,华硕（ASUS） 灵耀U4100 14.0英寸窄边框轻薄手提笔记本电脑 冰柱金 标配二 i5-8250U/8G/256G SSD, 华硕（ASUS）,8G,256G固态,,,5998.0
12320842262,https://item.jd.com/12320842262.html, 华硕（ASUS）笔记本电脑超薄超极本灵耀U3100轻薄手提全金属8代处理器 U3100 i5/8G/256G固态玫瑰金, 华硕（ASUS）,8G,256G固态,,,5699.0
19285995865,https://item.jd.com/19285995865.html,联想ideapad720S超轻薄笔记本电脑i5办公手提上网本13.3英寸 i5-8250U 8G 256G固态 黑色 标配, 联想（Lenovo）,4G,256G固态,,,5999.0
26328940662,https://item.jd.com/26328940662.html,戴尔（DELL） 灵越飞匣3000 Ins3576 15.6英寸高清八代四核办公学生笔记本电脑独显2 G 15E-8725B 黑色 四核I7-8550U 16G内存 512G纯固态 定制, 戴尔（DELL）,16G,512G固态,,,5999.0
26907610987,https://item.jd.com/26907610987.html,惠普（HP） 畅游人 星系列14英寸轻薄笔记本电脑 游戏商务本窄边框 背光键盘八代四核i5 8250 银16G内存256固态+1T指纹独显定制版, 惠普（HP）,16G,256G+1T,,MX150,5999.0
28956938920,https://item.jd.com/28956938920.html,联想拯救者Y700 15.6英寸游戏笔记本手提电脑 可改win7系统 标压酷睿i7-6700HQ 8G 128G固态+1TB机械 定制 GTX960M 4G显卡, 联想（Lenovo）,8G,128G+1T,,,6199.0
29886006819,https://item.jd.com/29886006819.html,联想（Lenovo） 昭阳E52-80 15.6英寸高端商务办公笔记本电脑 2G独显高清屏带光驱 定制i7-7500U 8G 1T+256G固态, 联想（Lenovo）,8G,256G+1T,,,5999.0
32247275279,https://item.jd.com/32247275279.html,戴尔（DELL） 灵越14 5480 14英寸八代便携全高清IPS防眩光笔记本电脑 预订 1625银:i5/8G/固态硬盘/2G独显, 戴尔（DELL）,8G,256G固态,,,5999.0
33880638930,https://item.jd.com/33880638930.html,联想小新锐7000拯救者E520同款游戏笔记本电脑15.6英寸酷睿四核标压i7-7700HQ 定制16G 128G固态+1T改Win7 GTX1050-2G独显, 联想（Lenovo）,16G,128G+1T,,GTX 1050,6799.0
12421677328,https://item.jd.com/12421677328.html, 华硕（ASUS）笔记本电脑超薄A480U/R419U轻薄游戏14英寸办公八代i5-8250U 【定制三】8G/500G+256G固态 金, 华硕（ASUS）,4G,500G,,,4999.0
30519741515,https://item.jd.com/30519741515.html,戴尔（DELL） 灵越游匣笔记本电脑5576 15.6英寸高清四核独显游戏本 FX-9830P四核高主频 RX560 4G独显 8G 256G固态+1T 定制版 Win10, 戴尔（DELL）,8G,128G+1T,,,4799.0
32673068336,https://item.jd.com/32673068336.html,, 惠普（HP）,8G,128G+1T,,,4799.0
11076491274,https://item.jd.com/11076491274.html,戴尔（DELL） Vostro成就系列 14英寸便携商务笔记本电脑 黑色 1528 支持双硬盘i5-8250U 8G内存 256G固态硬盘 定制版, 戴尔（DELL）,其他,,,,4059.0
33582678910,https://item.jd.com/33582678910.html,宏碁（acer） 宏基翼舞E5-576G轻薄游戏本15.6英寸学生商务办公笔记本电脑正版win10 MX130-2G独显/1080P全高清屏 酷睿i5【8G 128G固态+1TB 定制】, 宏碁（acer）,8G,128G+1T,,,3949.0
32419525483,https://item.jd.com/32419525483.html,小米Ruby笔记本15.6英寸 金属轻薄笔记本电脑 预装正版系统和office软件 全高清IPS大屏 i5-8250U 4G 1T+128G 2G黑色, 小米（MI）,4G,128G+1T,,,3999.0
7588477,https://item.jd.com/7588477.html,机械革命Z2, 机械革命（MECHREVO）,8G,256G固态,,GTX 1050,5999.0
27828539837,https://item.jd.com/27828539837.html,联想笔记本 ideapad320c 15.6英寸商务手提电脑 轻薄游戏本 定制 i7-7500U 8G/1TB+128固态 2G独显, 联想（Lenovo）,8G,128G+1T,,,4899.0
33567968650,https://item.jd.com/33567968650.html,微软（Microsoft）新品New Surface Pro 6 笔记本平板电脑二合一5 Go办公 【亮铂金】i5 8G内存 128G存储 机器+特制键盘【三色可选】+网卡适配器, 微软（Microsoft）,,,,,8176.0
21775839467,https://item.jd.com/21775839467.html,戴尔（DELL） 灵越5370 13.3英寸8代酷睿四核超极本商务办公轻薄笔记本电脑 金属便携手提本 5370-2505S i5-8250U 超动银 8G内存 512G固态 定制版, 戴尔（DELL）,8G,512G固态,,,4999.0
30000060099,https://item.jd.com/30000060099.html,ThinkPad 联想 R480 0NCD 14英寸8代四核轻薄便携商务办公手提笔记本电脑 i7 8G 256G固态+1T硬盘 定制C i7-8550u FHD高清屏, ThinkPad,8G,256G+1T,,,8299.0
25911944723,https://item.jd.com/25911944723.html,ThinkPad 联想 T480 14英寸轻薄高端商务办公笔记本电脑i7-8550u 16G内存 256G固态+1T @0PCD定制 FHD MX150-2G独显 Win10, ThinkPad,16G,256G+1T,,MX150,11999.0
24283021085,https://item.jd.com/24283021085.html,ThinkPad 联想 E480（0CCD）14英寸轻薄游戏商务笔记本电脑 i5-8250U 8G内存 128G固态+1T机械 RX550-2G Win10 Office FHD, ThinkPad,8G,128G+1T,,其它,5799.0
28272152145,https://item.jd.com/28272152145.html,, 华硕（ASUS）,8G,256G固态,,,4699.0
11480532612,https://item.jd.com/11480532612.html,戴尔（DELL） 灵越5370-1305 13.3英寸超极本商务办公轻薄金属便携手提笔记本电脑 i3-7130U 超动银 8G内存 256G固态 定制版, 戴尔（DELL）,8G,256G固态,,,3999.0
30667476614,https://item.jd.com/30667476614.html,联想ideapad330C 14英寸i5笔记本电脑轻薄商用办学生手提intel处理器 标配i5 4G内存 1T 硬盘 2G独显MX110, 联想（Lenovo）,4G,1T,,,3999.0
27282843421,https://item.jd.com/27282843421.html,联想小新潮7000 2018新款15.6英寸酷睿八代笔记本电脑超薄本轻薄游戏本窄边框办公本学生超极本 旗舰定制i5-8250U 12G 2T+256G银 R535 2G独显 正版WIN10系统, 联想（Lenovo）,其他,,,,6599.0
14854274767,https://item.jd.com/14854274767.html, 联想 S2 2018 超极本13.3英寸ibm手提轻薄笔记本商务办公电脑 8G内存 256G固态 标配版 01CD i5-8250U FHD WIN10, ThinkPad,8G,256G固态,,,5999.0
15912078429,https://item.jd.com/15912078429.html,惠普（HP） 薄锐ENVY13新品 13.3英寸超轻薄窄边框金属笔记本电脑13-AH 银 8.5代i5 8G 360G PCIE固态 /HD620核显/72%色域 指纹识别, 惠普（HP）,8G,,,,6199.0
29310735814,https://item.jd.com/29310735814.html,戴尔（DELL） 灵越游匣游戏本G3 3579 15.6英寸8代1050Ti显卡轻薄游戏笔记本电脑 G3 i5-8300H 1050Ti 蓝色 8G内存 128G固态+1T机械 官网标配, 戴尔（DELL）,8G,128G+1T,,,5999.0
7705488,https://item.jd.com/7705488.html,ThinkPadL, ThinkPad,4G,500G,,AMD Radeon R5M330,4999.0
15032672746,https://item.jd.com/15032672746.html,宏碁（acer） 宏基暗影骑士3锐龙版/AN515 15.6英寸ips全高清轻薄吃鸡游戏本笔记本电脑 AMD锐龙5-2500U/ RX 560 4G独显 8G内存 256G固态硬盘 定制, 宏碁（acer）,8G,256G固态,,,5299.0
24807694875,https://item.jd.com/24807694875.html,惠普（HP） 星系列 畅游人Pavilion14 X360 14英寸轻薄便携翻转触控屏办公笔记本电脑 高清屏i5-8265u 4G 128G+500G 「静谧银」触摸屏360°翻转平板二合一 定制版, 惠普（HP）,4G,128G+500G,,,5099.0
29084944568,https://item.jd.com/29084944568.html,, 联想（Lenovo）,8G,128G固态,,,3399.0
11826956249,https://item.jd.com/11826956249.html,, ThinkPad,16G,256G+1T,,,8399.0
5589817,https://item.jd.com/5589817.html,宏碁A615, 宏碁（acer）,8G,128G+1T,,NVIDIA GeForce MX150,5899.0
1553680120,https://item.jd.com/1553680120.html,戴尔（DELL）灵越游匣G5游戏本 15.6英寸酷睿8代高清固态独显学生游戏笔记本电脑 黑 GTX1050Ti 4G独显 i5-8300H 8GB 128G ssd+1TB 标配, 戴尔（DELL）,8G,128G+1T,,,6149.0
18301280244,https://item.jd.com/18301280244.html,联想（Lenovo） YOGA730 13.3英寸触摸屏平板电脑二合一轻薄办公笔记本电脑带蓝牙笔 银色定制i5-8250U 8G 512G固态 核显, 联想（Lenovo）,8G,512G固态,,,7888.0
24953124542,https://item.jd.com/24953124542.html,华为（HUAWEI）MateBook X 13英寸超轻薄微边框笔记本电脑超薄商务本超极本 指纹识 i5-7200U/4G/256G深空灰 官方标配+扩展坞, 华为（HUAWEI）,,,,,5919.0
28295954701,https://item.jd.com/28295954701.html,华为（HUAWEI）MateBook X Pro 13.9英寸超轻薄全面屏笔记本电脑商务本 【灰色】i5/8G/256G固态硬盘 官方标配, 华为（HUAWEI）,8G,256G固态,,MX150,7866.0
18954898359,https://item.jd.com/18954898359.html,ThinkPad X1 TABLET 2017 12英寸超薄平板二合一笔记本电脑 0J00)M3-7Y30 4G 128G（含键盘）, ThinkPad,4G,128G固态,,,5599.0
24344463563,https://item.jd.com/24344463563.html,联想ThinkPad 锐E580 15.6英寸大屏商务游戏办公笔记本电脑 2018款 酷睿四核i5-8250U 8GB内存256GB纯固态硬盘@27CD, ThinkPad,8G,256G固态,,,5899.0
27116419603,https://item.jd.com/27116419603.html,戴尔（DELL） 灵越5370 13.3英寸8代酷睿四核超极本商务办公轻薄笔记本电脑 金属便携手提本 i5-8250U 2G独显 女神粉 16G内存 512G固态 定制版, 戴尔（DELL）,16G,512G固态,,,5899.0
30456489135,https://item.jd.com/30456489135.html,, 华硕（ASUS）,16G,256G+1T,,,5899.0
32421759213,https://item.jd.com/32421759213.html,, 惠普（HP）,8G,,,,5899.0
10054488588,https://item.jd.com/10054488588.html,联想笔记本ThinkPad NEW S2 13.3英寸商务超极笔记本电脑轻薄本i5 银色款@20J3A00WCD 标配i5 7200U/4G内存/256G固态硬盘, ThinkPad,4G,256G固态,,,4499.0
10808655987,https://item.jd.com/10808655987.html,, 戴尔（DELL）,4G,1T,,其它,5199.0
24375747189,https://item.jd.com/24375747189.html,华硕（ASUS） 华硕顽石FL8000UF/UN笔记本电脑i7学生游戏本15.6英寸手提电脑 香槟金i7-8550U/MX130-独显2G 8G内存/1T硬盘 套餐一, 华硕（ASUS）,8G,1T,,,4799.0
25787986669,https://item.jd.com/25787986669.html,戴尔（DELL） 笔记本灵越5370 13.3英寸超极本金属轻薄家用商用手提笔记本电脑预定 四核i5-8250u 粉色预定 8G内存 256G固态硬盘 定制版, 戴尔（DELL）,8G,256G固态,,,4899.0
19666780755,https://item.jd.com/19666780755.html,, 联想（Lenovo）,4G,128G固态,,其它,3499.0
